Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
76821,76821,99.5319758338,-29.72316877212,2894476390328069632,1.1941,7.373,-3.701,6.376,11.064731,0.002901,11.188754,0.003702,10.831062,0.004936,10.713789,0.017343,0.357692,0.124023,0.233668,,7417.1,850.4199,2.8303,22.079243,1.965,0.95,0.3969866,A      
155241,55241,64.21380286114,59.4793823464,471825144131354752,0.221,1.761,1.024,-1.433,15.485828,0.002796,15.899817,0.011967,14.669204,0.013171,,,1.230614,0.413989,0.816625,,12004.7,2846.0168,2.084,80.8487,2.953,,0.63964915,B      
73516,73516,347.72728556503,74.21501399073,2231978646991564032,1.8936,30.789,27.722,13.396,8.633842,0.002769,8.715777,0.002844,8.452221,0.00379,8.358373,0.010207,0.263556,0.081936,0.181621,,9534.3,547.0359,4.6083,149.32011,3.059,0.328,0.39372388,A      
172002,72002,32.0832373599,69.7147887682,521862204622036480,2.6878,5.962,-5.153,-2.998,9.871429,0.002762,9.992089,0.00282,9.635072,0.003787,9.52901,0.009664,0.357018,0.120661,0.236357,,10024.7,478.7009,2.3849,32.28936,2.314,,0.646898,B      
93360,93360,123.60600770472,6.47893042928,3096726743892183680,2.8965,8.241,3.605,-7.41,10.182989,0.002796,10.328469,0.002809,9.917483,0.003791,9.806463,0.007345,0.410986,0.14548,0.265506,1.6365,7618.8,329.4365,1.6179,8.466246,1.632,0.787,0.6689453,A      
144775,44775,33.24542679466,56.36517007166,456991499625566336,0.7292,4.522,-0.661,-4.474,13.730933,0.003939,13.877731,0.002871,13.297576,0.003812,,,0.580155,0.146798,0.433357,,10404.6,4883.575,5.0099,262.40735,3.499,0.235,0.4028605,B      
5942,5942,86.92822910477,49.90454212941,214487647402865280,1.2453,7.551,-1.821,-7.328,11.285428,0.002801,11.54143,0.002949,10.871735,0.003829,10.696071,0.01158,0.669696,0.256002,0.413693,,6861.2,724.5245,2.9105,18.068018,1.86,1.248,0.35333648,A      
92801,92801,120.67871959756,1.91147926553,3084924375624795264,1.0022,4.64,-3.352,-3.209,12.048721,0.002766,12.156894,0.002902,11.851879,0.003801,11.780491,0.017145,0.305015,0.108172,0.196842,,7928.9,972.2014,1.8742,12.155391,1.763,0.774,0.5207145,A      
19177,19177,35.70684899431,54.09357051839,455560309139072640,1.1637,7.304,-7.22,1.101,11.632228,0.0028,11.789628,0.002832,11.300271,0.003791,11.147787,0.01739,0.489357,0.1574,0.331957,,8016.8,769.6211,2.1286,17.01167,1.871,0.926,0.31774873,A      
63741,63741,291.6398181172,43.76379363821,2126129654720706176,3.1742,12.869,1.726,12.753,9.845793,0.002767,9.955047,0.002825,9.640795,0.003795,9.542939,0.006299,0.314252,0.109254,0.204998,,7833.6,327.4839,1.7402,9.534379,1.685,0.681,0.57009006,A      
15454,15454,5.19247629288,57.15424313147,421957004713890176,1.8658,6.107,-0.236,-6.103,10.58496,0.002763,10.724264,0.002828,10.329208,0.003795,10.21464,0.008183,0.395056,0.139304,0.255752,,9249.3,558.0102,2.1546,28.729927,2.184,0.418,0.59463006,A      
33951,33951,260.01092066471,41.00374444713,1347784931037097344,0.9094,4.614,-3.568,2.925,11.618867,0.002817,11.693669,0.003227,11.475302,0.004,11.412538,0.014165,0.218368,0.074802,0.143565,,9400.0,998.5928,2.0192,31.792887,2.238,0.398,0.644681,A      
106930,6930,83.25219008761,39.18867208514,190739020877845632,0.244,0.658,0.229,-0.617,15.591291,0.002808,15.86361,0.003628,15.144156,0.004503,,,0.719454,0.272319,0.447135,,11027.5,4037.7676,1.884,49.155567,2.602,,0.6252275,B      
17123,17123,44.95098573561,45.76678013509,434116430783333632,0.9759,7.682,6.521,-4.061,11.875918,0.002771,12.093713,0.002866,11.505086,0.00381,11.362432,0.013411,0.588627,0.217794,0.370832,,7827.5,1064.4443,2.8144,22.742151,1.986,0.884,0.47450975,A      
122008,22008,70.38618607641,46.1573904231,254039859498131712,1.1328,2.846,-0.814,-2.727,12.59935,0.002783,13.085158,0.005107,11.745305,0.006409,,,1.339853,0.485808,0.854045,,11049.6,878.557,2.7222,97.49329,2.912,0.24,0.53104967,B      
30746,30746,110.63492437521,42.45632834305,949072186256151040,2.9431,10.246,-9.137,-4.635,8.971707,0.002794,9.01076,0.003034,8.873673,0.003916,8.80678,0.004164,0.137087,0.039053,0.098034,,9818.6,384.2381,2.4227,39.094875,2.364,0.326,0.6188974,A      
117306,17306,81.42398147684,46.95963989484,209264859795685504,0.2231,0.873,0.27,-0.83,15.9047,0.002788,16.205996,0.003934,15.431088,0.004617,,,0.774908,0.301295,0.473613,,10062.4,4552.7188,2.0338,39.238495,2.391,0.26,0.5302027,B      
125810,25810,65.35988184685,51.97073540208,271997500017297152,0.0902,0.389,0.03,-0.388,16.902042,0.002826,17.568907,0.007639,16.092417,0.004751,,,1.47649,0.666864,0.809626,,9731.9,4399.0454,2.2937,41.82794,2.389,0.352,0.49896333,B      
40281,40281,315.56453453271,33.31671035302,1865472217002179072,1.0269,5.16,4.714,-2.099,12.380823,0.002763,12.567702,0.002847,12.068549,0.00379,11.968754,0.011192,0.499153,0.186879,0.312274,,7216.0,972.6894,1.9877,8.76859,1.61,1.235,0.48265544,A      
179220,79220,92.09679909831,43.77604872816,961213990083879680,0.2933,1.87,1.266,-1.377,13.152686,0.002815,13.214606,0.002839,13.040156,0.003903,,,0.17445,0.06192,0.11253,,11786.9,3122.3293,2.6914,126.04413,3.143,,0.6093986,B      
141773,41773,49.78198800505,50.09486073046,442501619995081088,5.7653,33.398,22.756,-24.446,5.009382,0.002844,4.980562,0.002949,5.039084,0.004484,,,-0.058522,-0.02882,-0.029703,,13467.7,189.1794,5.0773,671.0969,4.523,,0.6062451,B      
120791,20791,57.30130720817,49.99644831174,250355881366060032,0.522,2.728,-0.251,-2.716,11.293283,0.002783,11.659384,0.002883,10.743291,0.003794,,,0.916093,0.366101,0.549992,,11208.5,1711.2438,6.7148,724.93225,4.407,,0.35414216,B      
21561,21561,51.25671237596,64.11003458471,487936120513148672,1.1253,8.685,5.415,-6.789,11.873631,0.002811,12.202507,0.003064,11.353922,0.003883,11.115054,0.019152,0.848585,0.328877,0.519709,,7509.6,1004.3491,3.5004,24.781923,2.009,0.953,0.24075797,A      
73654,73654,300.02526127725,57.59645389709,2234696777177420544,0.4515,9.406,-4.324,-8.353,13.779562,0.002783,13.986217,0.002994,13.436053,0.003839,13.272967,0.05788,0.550163,0.206655,0.343509,1.6139,7103.3,2036.3534,2.3016,12.228655,1.715,1.313,0.45641878,A      
122158,22158,72.87551490444,45.65912934567,254492862585163520,0.2199,0.567,0.252,-0.508,15.51362,0.002783,15.991365,0.004005,14.848324,0.004306,,,1.143041,0.477744,0.665297,,11887.7,2365.5564,1.5543,47.022327,,,0.91216546,B      
59968,59968,306.15024390331,44.71828644062,2069397470371567232,0.8041,6.662,0.587,-6.636,11.832015,0.002759,12.170643,0.002853,11.317889,0.003793,11.115394,0.013762,0.852754,0.338628,0.514126,,8440.7,1118.1677,3.6866,71.50519,2.568,0.52,0.4424492,A      
104534,4534,80.33921441079,38.40038065936,187584178420746496,0.2009,1.021,0.7,-0.743,14.877502,0.003087,15.207266,0.00704,14.353552,0.00599,,,0.853714,0.329764,0.52395,,12669.4,3664.9783,2.477,146.00443,3.35,,0.63343537,B      
62673,62673,296.57245244036,48.42600427596,2086689592819119232,2.1582,14.625,11.633,8.863,10.412994,0.002796,10.550338,0.003087,10.164952,0.003902,10.049883,0.008289,0.385386,0.137343,0.248042,,7520.7,473.5082,2.1254,12.302703,1.739,1.067,0.47057688,A      
57113,57113,289.29967636256,35.99146643091,2050474188062809600,4.7247,8.301,6.26,5.452,8.230324,0.002802,8.298007,0.002818,8.026268,0.00382,7.95957,0.005466,0.271739,0.067683,0.204056,,8919.8,212.2315,2.1862,27.187029,2.132,0.522,0.70480543,A      
116480,16480,80.58894786224,43.17715661879,207323813754005632,0.1168,1.058,0.6,-0.872,14.849021,0.002784,15.047977,0.00322,14.499842,0.003895,,,0.548135,0.198956,0.349179,,12499.9,5033.6675,2.6628,168.3914,3.411,,0.60538036,B      
12107,12107,31.35293589549,50.81794563348,358572358391678080,0.8611,2.856,0.784,-2.746,11.188385,0.002786,11.28969,0.002816,10.995218,0.003792,10.876218,0.068149,0.294472,0.101305,0.193167,,8925.4,1165.2756,3.1781,52.463,2.421,0.526,0.45477623,A      
21162,21162,72.56133328689,61.49252824707,477509142507384064,2.1339,5.155,-3.058,-4.15,10.703001,0.002947,10.958789,0.002817,10.250408,0.003786,10.056716,0.008702,0.708381,0.255788,0.452593,,7792.4,458.1057,2.3257,17.945812,1.891,0.925,0.4952524,A      
95571,95571,105.99954299821,-3.557331561,3107851087150991744,0.6361,1.942,-0.938,-1.7,12.277716,0.002784,12.445163,0.003086,11.976149,0.003883,11.809338,0.051498,0.469014,0.167447,0.301567,,7824.7,1488.7009,3.0121,30.012299,2.104,0.827,0.37173873,A      
112854,12854,75.6282972707,42.93617107223,202402567208081408,0.1489,0.856,0.631,-0.579,15.08786,0.002789,15.307271,0.00315,14.714034,0.004059,,,0.593237,0.219411,0.373826,,10485.7,5006.28,2.7186,83.67983,2.78,0.295,0.49825478,B      
133012,33012,16.5382982331,60.15604894885,426365565308899456,0.2633,2.381,-2.187,-0.94,14.600239,0.002768,14.80872,0.002898,14.241202,0.00386,,,0.567517,0.208481,0.359036,,12280.6,3319.997,2.0055,92.422905,3.059,,0.7184712,B      
68622,68622,311.09750842787,53.82502862393,2182539622053575936,1.5198,6.349,4.535,4.443,11.76701,0.002763,12.01195,0.00286,11.371403,0.003807,11.209169,0.012578,0.640547,0.24494,0.395607,,7575.1,631.9661,1.8457,10.523978,1.692,0.987,0.5611407,A      
88549,88549,105.93740940466,-9.32093372084,3049768423339798784,0.9606,1.98,-1.69,-1.031,10.230088,0.00282,10.342842,0.00282,10.018792,0.003789,9.929888,0.024106,0.32405,0.112754,0.211296,,9107.0,1155.432,4.9519,122.76615,2.9,0.382,0.40472147,A      
119802,19802,59.8383248046,46.70112913796,245834208518344448,0.4836,0.47,0.469,0.015,15.513174,0.00278,16.00584,0.003935,14.679489,0.004233,,,1.326351,0.492666,0.833685,,13153.0,2081.704,1.5341,52.803802,,,0.91554505,B      
180844,80844,258.29422802601,57.83464085829,1433848791384631936,0.1909,5.507,-2.953,-4.649,16.578379,0.002871,16.51599,0.004898,16.724512,0.009354,,,-0.208523,-0.062389,-0.146133,,15509.4,15169.496,1.6664,129.69765,,,1.2044277,B      
129287,29287,21.82113620192,42.3330853439,396391607016429184,0.678,3.302,0.228,-3.294,11.442287,0.002809,11.428922,0.002852,11.458625,0.003818,11.428533,0.016498,-0.029703,-0.013365,-0.016338,,10738.5,1701.4016,2.8407,63.623005,2.676,0.226,0.5854755,B      
80924,80924,99.40719212789,-15.39514535078,2950116695215867904,1.7395,3.036,0.538,-2.988,9.338569,0.002771,9.538912,0.002849,8.991217,0.003791,8.867557,0.010792,0.547695,0.200343,0.347352,,7629.9,529.7603,4.4471,70.06017,2.528,0.556,0.3300989,A      
53341,53341,294.23589207909,26.28638665345,2024942772202103680,1.0206,5.149,-2.931,-4.233,11.559945,0.002761,11.729897,0.002827,11.259409,0.003791,11.090849,0.025174,0.470488,0.169951,0.300536,,8908.3,897.0994,2.4743,35.100903,2.227,0.577,0.37122867,A      
68326,68326,310.52529849236,50.37012258554,2180350387021692288,0.9189,5.067,-1.785,-4.743,12.096261,0.002764,12.268114,0.002854,11.798472,0.003803,11.691684,0.020043,0.469642,0.171853,0.297789,,8812.5,1135.8544,2.4203,26.847513,2.116,0.56,0.58729774,A      
12727,12727,4.61220642012,44.00741244859,385334127813303168,1.7137,16.226,13.119,-9.549,9.830672,0.002767,9.88061,0.002818,9.720652,0.003791,9.655384,0.007344,0.159959,0.049938,0.110021,,9361.3,507.4361,2.2116,45.592827,2.385,0.456,0.7267275,A      
12335,12335,13.03872729853,35.84739768722,363906531676989952,0.9497,4.875,-4.072,-2.681,12.356183,0.002768,12.52869,0.002824,12.063911,0.0038,11.96077,0.016091,0.464779,0.172507,0.292272,,7311.0,980.6698,1.9215,10.476911,1.672,1.205,0.48048407,A      
53137,53137,295.69197145064,26.77834907196,2022040679980617216,0.3306,7.717,-2.567,-7.278,14.980576,0.002765,15.639704,0.00364,14.161745,0.004379,13.893243,0.191568,1.477959,0.659128,0.818831,1.4226,8462.0,4517.0635,5.9585,60.137722,2.47,0.557,0.32637072,A      
55033,55033,297.75233697757,31.91983874192,2033873005633848832,1.3497,3.626,1.837,3.127,11.213017,0.002791,11.351153,0.002861,10.972883,0.003798,10.8703,0.018985,0.37827,0.138136,0.240134,,7800.8,784.9839,2.3793,15.83702,1.844,0.923,0.44625044,A      
117169,17169,79.20022387056,45.54919907901,208708201972573568,0.4242,1.472,-0.958,-1.118,13.999953,0.002775,14.22406,0.002933,13.610348,0.003888,,,0.613712,0.224107,0.389606,,10225.3,3109.4197,2.8778,40.486065,2.423,0.225,0.47940102,B      
143597,43597,38.04748038485,51.62473500751,452063174968970112,0.3239,1.024,-0.511,-0.887,13.888255,0.002838,14.032477,0.002977,13.637567,0.003842,,,0.394911,0.144222,0.250689,,9691.4,3220.8398,2.6741,45.46855,2.416,0.379,0.4795144,B      
3245,3245,80.92558199399,38.36958816512,187618297641735808,1.1535,5.898,-1.123,-5.79,12.177853,0.002773,12.359003,0.002916,11.866074,0.003805,11.719704,0.020859,0.492929,0.18115,0.311779,,8026.5,825.6627,1.7855,11.891521,1.76,0.722,0.40014574,A      
34276,34276,255.57983493687,59.28139669676,1437084374931325568,2.9238,23.554,-6.49,22.642,9.402663,0.002768,9.55125,0.002861,9.138834,0.003809,9.047814,0.00474,0.412416,0.148587,0.263829,,7330.6,343.2292,2.4585,15.7652235,1.815,1.144,0.48036465,A      
43143,43143,357.54118876568,53.1761422931,1945400115267448576,2.4384,12.489,-10.964,-5.981,9.727275,0.002762,9.914261,0.002807,9.399704,0.003784,9.25761,0.006938,0.514557,0.186986,0.327571,,7491.5,415.9852,2.8544,22.133331,1.961,0.989,0.39138106,A      
173680,73680,12.5767652349,63.19358750729,523674268513460224,0.3076,3.139,-3.132,-0.211,14.199053,0.002766,14.522976,0.00291,13.694664,0.00384,,,0.828312,0.323923,0.504389,,9656.4,3541.484,3.6951,76.22944,2.66,0.395,0.4182465,B      
27547,27547,129.32998611148,5.95554559296,594803355035064064,2.0524,5.511,1.447,-5.317,8.545961,0.002769,8.57762,0.002808,8.461,0.003793,8.411377,0.007512,0.116619,0.031658,0.084961,,9414.2,482.1577,3.6504,96.50893,2.78,0.394,0.5133049,A      
10297,10297,86.40010153274,59.95289605611,282141250694571136,1.4916,2.775,-2.731,-0.493,10.991559,0.002766,11.166434,0.002812,10.678619,0.00379,10.532744,0.006752,0.487815,0.174875,0.31294,,9211.8,672.1191,2.3076,34.169804,2.248,0.466,0.6370407,A      
142597,42597,49.60620577052,53.18306457024,446117054744190080,0.3842,1.125,0.324,-1.077,14.803759,0.002775,15.415002,0.003265,14.032471,0.003922,,,1.382531,0.611243,0.771288,,9979.4,3047.3645,3.7686,81.070045,2.715,0.355,0.43071726,B      
49120,49120,356.78058780006,57.90851292715,1999052606210999424,0.2172,2.687,-2.608,-0.648,14.660598,0.002765,15.133483,0.003119,14.011795,0.003841,13.843692,0.194418,1.121688,0.472885,0.648803,,7193.3,2746.8076,3.3297,145.81775,3.039,0.335,0.7364387,A      
27212,27212,7.11990492348,79.60067710282,564777483483642624,0.3312,2.465,0.79,2.335,14.531676,0.002767,14.843761,0.00294,14.058292,0.003876,13.941908,0.183275,0.785468,0.312084,0.473384,,6819.0,2379.3896,2.3765,14.021385,1.755,1.407,0.40645835,A      
176515,76515,8.63876962115,64.49457950977,527034238605942272,0.2917,2.364,-2.332,-0.389,15.466866,0.002773,16.007963,0.003778,14.75044,0.003941,,,1.257524,0.541098,0.716426,,9955.8,3349.2341,2.7609,60.30737,2.566,0.36,0.4675765,B      
3401,3401,78.11456196383,40.06686270105,188900220822678912,1.2485,3.176,1.231,-2.927,10.678373,0.002766,10.789005,0.002816,10.456925,0.003791,10.357732,0.007683,0.33208,0.110632,0.221448,,9436.1,1048.1418,3.6243,54.39058,2.472,0.442,0.48133463,A      
112988,12988,77.89359617283,44.24143391972,202571243463139584,0.1887,0.521,0.46,-0.243,15.124379,0.002767,15.474634,0.003608,14.584004,0.003976,,,0.89063,0.350255,0.540375,,9862.3,5699.2837,4.0515,148.307,3.073,0.313,0.4073197,B      
105874,5874,78.75993556246,40.83812519697,189043470869639552,0.3234,2.777,1.113,-2.544,14.508117,0.002794,14.681731,0.003068,14.195545,0.004042,,,0.486186,0.173615,0.312572,,9724.0,4557.255,3.0802,29.744045,2.25,0.26,0.45048818,B      
43973,43973,333.21983555128,46.02083955582,1963129843344751872,1.3792,7.774,-5.716,-5.269,10.93346,0.00277,11.11358,0.002867,10.619163,0.003809,10.486917,0.00874,0.494417,0.18012,0.314298,,8031.4,738.421,2.7833,27.047104,2.068,0.794,0.42934424,A      
169317,69317,31.53317123403,62.8434388858,514819695213517824,0.9267,3.256,-2.762,1.725,10.065076,0.002765,10.230585,0.002843,9.7558,0.003799,9.603675,0.005124,0.474785,0.165509,0.309276,,11129.4,977.079,4.6558,368.47604,3.802,,0.4450995,B      
131090,31090,13.81193881988,51.69271666579,416595923454041088,0.6214,2.209,-1.433,-1.682,12.229011,0.002773,12.271443,0.00283,12.117229,0.0038,,,0.154214,0.042433,0.111781,,11817.3,2571.75,3.3312,72.53361,2.892,,0.55387336,B      
140966,40966,0.90854125944,64.76462145576,432139616260591744,0.1154,2.157,-2.136,-0.301,14.499909,0.002768,15.027959,0.003185,13.786654,0.003926,,,1.241305,0.528049,0.713256,,11176.4,4993.6587,5.7453,489.56638,4.023,,0.4210764,B      
57214,57214,293.93815850587,37.80016044868,2051986184045527552,0.9479,2.358,1.914,1.377,11.628051,0.00277,11.827901,0.002922,11.293344,0.003805,11.171313,0.014982,0.534557,0.19985,0.334707,,7618.9,1018.8792,2.9079,25.263668,2.022,0.914,0.43750435,A      
11228,11228,40.21492303176,42.94243445128,340173783645937792,1.9433,5.805,0.5,-5.784,11.202904,0.002784,11.373864,0.002853,10.912595,0.003809,10.800573,0.015743,0.461269,0.17096,0.290309,,6984.8,450.8997,1.5532,7.602617,1.586,0.907,0.51075417,A      
25951,25951,21.14180713379,71.15378092611,534061281834150656,0.8583,2.978,2.92,-0.585,12.562663,0.002763,12.846101,0.002871,12.118292,0.003796,11.918024,0.015564,0.727809,0.283438,0.444371,,7962.3,1132.4585,2.4588,22.725313,1.992,0.841,0.49138042,A      
95651,95651,108.09058567859,-3.1946636991,3108072604386949504,1.2228,3.893,-2.468,-3.011,10.771083,0.002778,10.834694,0.002879,10.642555,0.003794,10.534514,0.042927,0.192139,0.063611,0.128528,,9027.1,801.4731,2.3923,35.379604,2.247,0.521,0.56458086,A      
91756,91756,110.57213741346,-2.24467935757,3061664864274799360,1.5585,6.746,-6.308,2.39,11.704872,0.002777,11.849793,0.002906,11.433163,0.003877,11.333742,0.013365,0.416631,0.144921,0.271709,,7485.0,609.3841,1.5421,7.0554605,1.573,0.722,0.5408373,A      
6122,6122,57.4539084985,35.60010460714,219877281604090496,3.8948,25.43,15.886,-19.857,9.47222,0.002765,9.617996,0.002906,9.214767,0.003871,9.120424,0.006237,0.40323,0.145776,0.257454,,7399.3,252.5816,1.7491,7.903208,1.593,0.989,0.5924777,A      
143318,43318,55.32562340911,58.41088461452,449216715465634176,0.2602,0.679,-0.123,-0.668,16.592976,0.002806,17.261429,0.009816,15.708888,0.00526,,,1.552541,0.668453,0.884088,,9897.1,2981.4922,1.9257,35.165806,2.333,0.254,0.53051496,B      
67285,67285,329.18710797395,53.98247735929,2173706038249823872,0.6239,1.752,1.156,-1.316,12.182656,0.002761,12.465027,0.002872,11.727604,0.003795,11.525876,0.017137,0.737423,0.282371,0.455052,,8640.5,1704.9733,4.2533,78.23566,2.624,0.487,0.42060274,A      
111689,11689,77.82223777713,42.18572379299,201407479125090176,0.2981,1.559,0.632,-1.425,14.782898,0.002772,15.024846,0.002936,14.379945,0.003887,,,0.644901,0.241948,0.402953,,9864.4,2525.4194,1.6836,34.80505,2.323,0.27,0.790134,B      
50791,50791,334.84962468488,56.3934018939,2006241247604640896,0.443,1.725,-0.935,-1.449,14.519508,0.002768,15.019529,0.003123,13.844723,0.003847,13.680454,0.061794,1.174807,0.500021,0.674786,1.4874,7784.6,2715.0244,3.574,23.472763,1.983,0.978,0.25299618,A      
155722,55722,55.53709775134,59.32249773768,474026851747988736,0.1717,0.34,0.094,-0.327,16.26335,0.002827,16.911674,0.005385,15.465062,0.004267,,,1.446612,0.648325,0.798287,,9719.9,2723.015,1.8319,26.46811,2.193,0.241,0.5605626,B      
267,267,59.67263535817,21.24479606128,51507244976010496,2.3845,7.919,1.209,-7.826,11.092493,0.002778,11.313475,0.002871,10.720166,0.003803,10.560592,0.009747,0.593308,0.220982,0.372327,,7328.0,404.8919,1.6164,6.646435,1.542,0.879,0.527732,A      
51704,51704,354.30793710208,60.22023149906,2012153008075788160,0.5328,1.86,0.114,-1.856,14.922496,0.002768,15.625985,0.003345,14.093596,0.00394,13.868626,0.058651,1.532389,0.703489,0.828899,,8371.2,1474.3815,2.092,29.346071,2.126,0.676,0.5304888,A      
25864,25864,14.36116839486,69.85715519196,532953665609111424,0.3532,2.439,-2.438,0.065,14.936187,0.002835,15.535184,0.004306,14.184397,0.004146,13.894976,0.084055,1.350787,0.598997,0.75179,,7463.3,2039.8431,2.5378,30.206861,2.099,0.88,0.48367065,A      
